sentence_id	words	labels
11816	aussi	O
11816	d'	O
11816	amener	O
11816	l'	O
11816	administration	O
11816	supérieure	O
11816	à	O
11816	prendre	O
11816	parti	O
11816	dans	O
11816	le	O
11816	débat	O
11816	mais	O
11816	,	O
11816	dans	O
11816	une	O
11816	lettre	O
11816	adressée	O
11816	,	O
11816	le	O
11816	22	O
11816	novembre	O
11816	1901	O
11816	,	O
11816	au	O
11816	président	O
11816	de	O
11816	la	O
11816	chambre	I-ORG
11816	de	I-ORG
11816	commerce	I-ORG
11816	de	I-ORG
11816	Bayonne	I-ORG
11816	par	O
11816	M.	O
11816	le	O
11816	Ministre	O
11816	des	O
11816	Travaux	O
11816	publics	O
11816	,	O
11816	celle	O
11816	-ci	O
11816	se	O
11816	prononçait	O
11816	en	O
11816	faveur	O
11816	de	O
11816	la	O
11816	liberté	O
11816	.	O
11817	Déçus	O
11817	de	O
11817	ce	O
11817	côté	O
11817	,	O
11817	les	O
11817	sédentaires	O
11817	,	O
11817	partisans	O
11817	de	O
11817	la	O
11817	protection	O
11817	du	O
11817	commerce	O
11817	local	O
11817	,	O
11817	s'	O
11817	adressèrent	O
11817	aux	O
11817	tribunaux	O
11817	.	O
11818	S'	O
11818	appuyant	O
11818	sur	O
11818	l'	O
11818	article	O
11818	66	O
11818	du	O
11818	décret	O
11818	du	O
11818	i	O
11818	""""	O
11818	mars	O
11818	1901	O
11818	qui	O
11818	dispose	O
11818	ainsi	O
11818	«	O
11818	Aucun	O
11818	crieur	O
11818	,	O
11818	vendeur	O
11818	ou	O
11818	distributeur	O
11818	d'	O
11818	objets	O
11818	quelconques	O
11818	ne	O
11818	pourra	O
11818	être	O
11818	admis	O
11818	par	O
11818	les	O
11818	compagnies	O
11818	à	O
11818	exercer	O
11818	sa	O
11818	profession	O
11818	dans	O
11818	les	O
11818	cours	O
11818	ou	O
11818	bâtiments	O
11818	des	O
11818	gares	O
11818	qu'	O
11818	en	O
11818	vertu	O
11818	d'	O
11818	une	O
11818	autorisation	O
11818	spéciale	O
11818	du	O
11818	préfet	O
11818	du	O
11818	département	O
11818	Il	O
11818	,	O
11818	ils	O
11818	relevèrent	O
11818	dans	O
11818	la	O
11818	livraison	O
11818	au	O
11818	détail	O
11818	du	O
11818	contenu	O
11818	des	O
11818	wagons-foudres	O
11818	,	O
11818	par	O
11818	les	O
11818	mandataires	O
11818	du	O
11818	marchand	O
11818	ambulant	O
11818	,	O
11818	aux	O
11818	acheteurs	O
11818	,	O
11818	à	O
11818	mesure	O
11818	qu'	O
11818	ils	O
11818	se	O
11818	présentaient	O
11818	,	O
11818	une	O
11818	infraction	O
11818	engageant	O
11818	la	O
11818	responsabilité	O
11818	de	O
11818	la	O
11818	compagnie	O
11818	.	O
11819	Le	O
11819	tribunal	O
11819	de	O
11819	commerce	O
11819	de	O
11819	Bayonne	I-LIEU
11819	alla	O
11819	même	O
11819	plus	O
11819	loin	O
11819	«	O
11819	Alors	O
11819	même	O
11819	que	O
11819	la	O
11819	dégustation	O
11819	,	O
11819	l'	O
11819	agrément	O
11819	et	O
11819	le	O
11819	paiement	O
11819	des	O
11819	vins	O
11819	auraient	O
11819	eu	O
11819	lieu	O
11819	en	O
11819	dehors	O
11819	de	O
11819	la	O
11819	gare	O
11819	,	O
11819	la	O
11819	violation	O
11819	de	O
11819	l'	O
11819	art	O
11819	.	O
11820	66	O
11820	du	O
11820	décret	O
11820	du	O
11820	1	O
11820	""""	O
11820	mars	O
11820	1901	O
11820	serait	O
11820	constituée	O
11820	par	O
11820	la	O
11820	manipulation	O
11820	et	O
11820	la	O
11820	distribuiun	O
11820	aux	O
11820	acheteurs	O
11820	,	O
11820	du	O
11820	vin	O
11820	au	O
11820	pied	O
11820	des	O
11820	wagons-réservoirs	O
11820	»	O
11820	.	O
11821	(	O
11821	Tribunai	O
11821	de	O
11821	commerce	O
11821	Bayonne	I-LIEU
11821	,	O
11821	10	O
11821	juillet	O
11821	1901	O
11821	.	O
11822	)	O
11822	Le	O
11822	tribunal	I-ORG
11822	de	I-ORG
11822	commerce	I-ORG
11822	de	I-ORG
11822	Nantes	I-ORG
11822	(	O
11822	21	O
11822	décembre	O
11822	1901	O
11822	)	O
11822	trouvait	O
11822	le	O
11822	quasidélit	O
11822	dont	O
11822	le	O
11822	chemin	O
11822	de	O
11822	fer	O
11822	s'	O
11822	était	O
11822	rendu	O
11822	coupable	O
11822	,	O
11822	dans	O
11822	la	O
11822	«	O
11822	non-individualisation	O
11822	»	O
11822	,	O
11822	au	O
11822	moment	O
11822	de	O
11822	la	O
11822	vente	O
11822	,	O
11822	de	O
11822	la	O
11822	marchandise	O
11822	vendue	O
11822	.	O
11823	C'	O
11823	était	O
11823	enfantin	O
11823	.	O
11824	Le	O
11824	tribunal	I-ORG
11824	de	I-ORG
11824	commerce	I-ORG
11824	de	I-ORG
11824	Niort	I-ORG
11824	relevait	O
11824	,	O
11824	dans	O
11824	une	O
11824	circulaire	O
11824	de	O
11824	la	O
11824	direction	O
11824	du	O
11824	chemin	O
11824	de	O
11824	fer	O
11824	de	O
11824	t'	O
11824	Etat	I-ORG
11824	,	O
11824	l'	O
11824	interdiction	O
11824	en	O
11824	gare	O
11824	«	O
11824	du	O
11824	jaugeage	O
11824	et	O
11824	du	O
11824	pesage	O
11824	»	O
11824	des	O
11824	fûts	O
11824	,	O
11824	pour	O
11824	prétendre	O
11824	que	O
11824	ces	O
11824	opérations	O
11824	préliminaires	O
11824	n'	O
11824	élaient	O
11824	pas	O
11824	permises	O
11824	au	O
11824	vendeur-distributeur	O
11824	et	O
11824	que	O
11824	le	O
11824	fait	O
11824	de	O
11824	les	O
11824	avoir	O
11824	tolérées	O
11824	engageait	O
11824	la	O
11824	responsabilité	O
11824	du	O
11824	chemin	O
11824	de	O
11824	fer	O
11824	(	O
11824	tribunal	I-ORG
11824	Commerce	I-ORG
11824	Niort	I-ORG
11824	,	O
11824	11	O
11824	décembre	O
11824	1905	O
11824	)	O
11824	.	O
11825	Mais	O
11825	la	O
11825	Cour	O
11825	de	O
11825	Poitiers	I-LIEU
11825	redressait	O
11825	ces	O
11825	erreurs	O
11825	enfin	O
11825	la	O
11825	Cour	I-ORG
11825	de	I-ORG
11825	Cassation	I-ORG
11825	traçait	O
11825	les	O
11825	limites	O
11825	de	O
11825	ce	O
11825	qui	O
11825	est	O
11825	permis	O
11825	et	O
11825	de	O
11825	ce	O
11825	qui	O
11825	ne	O
11825	l'	O
11825	est	O
11825	pas	O
11825	,	O
11825	dans	O
11825	trois	O
11825	arrêts	O
11825	de	O
11825	sa	O
11825	chambre	O
11825	civile	O
11825	,	O
11825	qui	O
11825	portent	O
11825	la	O
11825	date	O
11825	du	O
11825	18	O
11825	février	O
11825	l906	O
11825	«	O
11825	Attendu	O
11825	que	O
11825	le	O
11825	décret	O
11825	du	O
11825	1*	O
11825	mars	O
11825	1901	O
11825	reproduisant	O
11825	l'	O
11825	art	O
11825	70	O
11825	de	O
11825	l'	O
11825	ordonnance	O
11825	du	O
11825	18	O
11825	novembre	O
11825	1846	O
11825	,	O
11825	interdit	O
11825	aux	O
11825	compagnies	O
11825	de	O
11825	chemins	O
11825	de	O
11825	fer	O
11825	d'	O
11825	admettre	O
11825	,	O
11825	sans	O
11825	une	O
11825	autorisation	O
11825	du	O
11825	préfet	O
11825	,	O
11825	les	O
11825	crieurs	O
11825	,	O
11825	vendeurs	O
11825	ou	O
11825	distributeurs	O
11825	d'	O
11825	objets	O
11825	quelconques	O
11825	,	O
11825	à	O
11825	exercer	O
11825	leur	O
11825	profession	O
11825	dans	O
11825	les	O
11825	cours	O
11825	et	O
11825	bâtiments	O
11825	des	O
11825	gares	O
11825	que	O
11825	cdtte	O
11825	disposition	O
11825	prohibitive	O
11825	doit	O
11825	être	O
11825	littéralement	O
11825	appliquée	O
11825	aux	O
11825	seuls	O
11825	cas	O
11825	prévus	O
11825	par	O
11825	Le	O
11825	décret	O
11825	attendu	O
11825	qu'	O
11825	il	O
11825	n'	O
11825	est	O
11825	pas	O
11825	contesté	O
11825	que	O
11825	les	O
11825	vins	O
11825	expédiés	O
11825	à	O
11825	G.	I-PERS
11825	et	O
11825	fils	O
11825	et	O
11825	provisoirement	O
11825	déposés	O
11825	en	O
11825	gare	O
11825	de	O
11825	Bayonne	I-LIEU
11825	dans	O
11825	ses	O
11825	wagons-réservoirs	O
11825	,	O
11825	étaient	O
11825	goùtés	O
11825	,	O
11825	agréés	O
11825	et	O
11825	payés	O
11825	en	O
11825	dehors	O
11825	de	O
11825	la	O
11825	gare	O
11825	,	O
11825	et	O
11825	qu'	O
11825	ils	O
11825	étaient	O
11825	reçus	O
11825	et	O
11825	enlevés	O
11825	dans	O
11825	la	O
11825	gare	O
11825	par	O
11825	les	O
11825	acheteurs	O
11825	Attendu	O
11825	,	O
11825	dans	O
11825	ces	O
11825	circonstances	O
11825	,	O
11825	que	O
11825	,	O
11825	d'	O
11825	une	O
11825	part	O
11825	,	O
11825	G.	I-PERS
11825	et	O
11825	fils	O
11825	ne	O
11825	sauraient	O
11825	être	O
11825	considérés	O
11825	comme	O
11825	avant	O
11825	exercé	O
11825	dans	O
11825	la	O
11825	gare	O
11825	«	O
11825	la	O
11825	profession	O
11825	de	O
11825	vendeurs	O
11825	Il	O
11825	que	O
11825	,	O
11825	d'	O
11825	autre	O
11825	part	O
11825	,	O
11825	les	O
11825	acheteurs	O
11825	,	O
11825	lorsqu'	O
11825	ils	O
11825	ont	O
11825	pénétré	O
11825	dans	O
11825	la	O
11825	gare	O
11825	,	O
11825	étaient	O
11825	«	O
11825	substitués	O
11825	aux	O
11825	destinataires	O
11825	et	O
11825	venaient	O
11825	prendre	O
11825	livraison	O
11825	des	O
11825	vins	O
11825	qui	O
11825	leur	O
11825	avaient	O
11825	été	O
11825	vendus	O
11825	que	O
11825	cette	O
11825	livraison	O
11825	était	O
11825	le	O
11825	dernier	O
11825	acte	O
11825	de	O
11825	l'	O
11825	exécution	O
11825	du	O
11825	contrat	O
11825	de	O
11825	transport	O
11825	;	O
11825	qu'	O
11825	ainsi	O
11825	G.	I-PERS
11825	et	O
11825	fils	O
11825	ne	O
11825	sauraient	O
11825	,	O
11825	non	O
11825	plua	O
11825	,	O
11825	être	O
11825	considérés	O
11825	comme	O
11825	ayant	O
11825	exercé	O
11825	dans	O
11825	la	O
11825	gare	O
11825	a	O
11825	la	O
11825	profession	O
11825	de	O
11825	distributeurs	O
11825	n	O
11825	Attendu	O
11825	qu'	O
11825	en	O
11825	décidant	O
11825	le	O
11825	contraire	O
11825	,	O
11825	le	O
11825	tribunal	O
11825	de	O
11825	commerce	O
11825	de	O
11825	Bayonne	I-LIEU
11825	a	O
11825	faussement	O
11825	appliqué	O
11825	et	O
11825	violé	O
11825	le	O
11825	texte	O
11825	ci-dessus	O
11825	visé	O
11825	.	O
11826	e	O
11826	De	O
11826	ces	O
11826	principes	O
11826	,	O
11826	il	O
11826	se	O
11826	dégage	O
11826	1°	O
11826	Que	O
11826	le	O
11826	propriétaire	O
11826	d'	O
11826	un	O
11826	wagonréservoir	O
11826	de	O
11826	liquide	O
11826	provisoirement	O
11826	stationné	O
11826	en	O
11826	gare	O
11826	ne	O
11826	peut	O
11826	en	O
11826	vendre	O
11826	le	O
11826	contenu	O
11826	et	O
11826	en	O
11826	recevoir	O
11826	le	O
11826	prix	O
11826	«	O
11826	qu'	O
11826	en	O
11826	dehors	O
11826	de	O
11826	la	O
11826	gare	O
11826	n	O
11826	2°	O
11826	Qu'	O
11826	une	O
11826	fois	O
11826	la	O
11826	vente	O
11826	effectuée	O
11826	,	O
11826	il	O
11826	a	O
11826	le	O
11826	droit	O
11826	de	O
11826	a	O
11826	répartir	O
11826	»	O
11826	dans	O
11826	la	O
11826	gare	O
11826	les	O
11826	quantités	O
11826	vendues	O
11826	à	O
11826	divers	O
11826	,	O
11826	sans	O
11826	qu'	O
11826	on	O
11826	puisse	O
11826	lui	O
11826	reprocher	O
11826	de	O
11826	faire	O
11826	profession	O
11826	de	O
11826	distributeur	O
11826	3°	O
11826	Que	O
11826	ses	O
11826	acheteurs	O
11826	sont	O
11826	les	O
11826	substitués	O
11826	de	O
11826	sa	O
11826	qualité	O
11826	de	O
11826	destinataire	O
11826	»	O
11826	du	O
11826	wagon-réservoir	O
11826	et	O
11826	que	O
11826	«	O
11826	la	O
11826	substitution	O
11826	»	O
11826	leur	O
11826	donne	O
11826	le	O
11826	droit	O
11826	d'	O
11826	apporter	O
11826	dans	O
11826	la	O
11826	gare	O
11826	,	O
11826	pour	O
11826	les	O
11826	faire	O
11826	remplir	O
11826	,	O
11826	des	O
11826	récipients	O
11826	vides	O
11826	et	O
11826	de	O
11826	les	O
11826	enlever	O
11826	une	O
11826	fois	O
11826	pleins	O
11826	4*	O
11826	Que	O
11826	le	O
11826	chemin	O
11826	de	O
11826	fer	O
11826	est	O
11826	sans	O
11826	droit	O
11826	pour	O
11826	s'	O
11826	opposer	O
11826	à	O
11826	des	O
11826	opérations	O
11826	faites	O
11826	dans	O
11826	ces	O
11826	conditions	O
11826	de	O
11826	correction	O
11826	légale	O
11826	que	O
11826	son	O
11826	rôle	O
11826	est	O
11826	un	O
11826	rôle	O
11826	de	O
11826	surveillance	O
11826	et	O
11826	de	O
11826	police	O
11826	qu'	O
11826	il	O
11826	doit	O
11826	exercer	O
11826	sans	O
11826	prévention	O
11826	et	O
11826	sans	O
11826	faveur	O
11826	,	O
11826	dans	O
11826	l'	O
11826	intérêt	O
11826	de	O
11826	toutes	O
11826	les	O
11826	parties	O
11826	en	O
11826	cause	O
11826	.	O
11827	Benjamin	I-PERS
11827	Pasquet	I-PERS
11827	.	O
11828	IL	O
11828	DE	O
11828	DION	I-PERS
11828	EN	O
11828	APPEL	O
11828	Paris	I-LIEU
11828	,	O
11828	26	O
11828	juillet	O
11828	.	O
11829	Nous	O
11829	avons	O
11829	dit	O
11829	hier	O
11829	que	O
11829	la	O
11829	7°	O
11829	chambre	O
11829	du	O
11829	tribunal	O
11829	avait	O
11829	réformé	O
11829	la	O
11829	décision	O
11829	rendue	O
11829	par	O
11829	les	O
11829	prud'hommes	O
11829	dans	O
11829	le	O
11829	procès	O
11829	intenté	O
11829	a	O
11829	M.	O
11829	de	O
11829	Dion	I-PERS
11829	par	O
11829	un	O
11829	certain	O
11829	nombre	O
11829	de	O
11829	ses	O
11829	ouvriers	O
11829	.	O
11830	Voici	O
11830	les	O
11830	principaux	O
11830	passages	O
11830	du	O
11830	jugement	O
11830	,	O
11830	excessivement	O
11830	intéressant	O
11830	,	O
11830	rendu	O
11830	par	O
11830	le	O
11830	tribunal	O
11830	.	O
11831	Le	O
11831	jugement	O
11831	déclare	O
11831	que	O
11831	la	O
11831	maison	O
11831	avait	O
11831	une	O
11831	muse	O
11831	légitime	O
11831	de	O
11831	fermer	O
11831	son	O
11831	usine	O
11831	,	O
11831	le	O
11831	4	O
11831	mai	O
11831	.	O
11832	Par	O
11832	conséquent	O
11832	,	O
11832	le	O
11832	chômage	O
11832	qui	O
11832	a	O
11832	suivi	O
11832	ne	O
11832	peut	O
11832	lui	O
11832	être	O
11832	reproché	O
11832	comme	O
11832	une	O
11832	faute	O
11832	.	O
11833	Donc	O
11833	,	O
11833	aucune	O
11833	indemnité	O
11833	de	O
11833	chômage	O
11833	n'	O
11833	est	O
11833	due	O
11833	.	O
11834	Et	O
11834	à	O
11834	ce	O
11834	propos	O
11834	le	O
11834	jugement	O
11834	pose	O
11834	en	O
11834	principe	O
11834	Attendu	O
11834	que	O
11834	,	O
11834	lorsqu'	O
11834	un	O
11834	cas	O
11834	de	O
11834	force	O
11834	majeure	O
11834	entraîne	O
11834	un	O
11834	chômage	O
11834	forcé	O
11834	,	O
11834	lorsque	O
11834	l'	O
11834	usine	O
11834	ee	O
11834	trouve	O
11834	fermée	O
11834	par	O
11834	une	O
11834	cause	O
11834	légitime	O
11834	,	O
11834	la	O
11834	responsabilité	O
11834	d'	O
11834	apprécier	O
11834	si	O
11834	cette	O
11834	force	O
11834	majeure	O
11834	a	O
11834	continué	O
11834	ou	O
11834	non	O
11834	d'	O
11834	exister	O
11834	incombe	O
11834	,	O
11834	non	O
11834	pas	O
11834	au	O
11834	chef	O
11834	d'	O
11834	usine	O
11834	seul	O
11834	,	O
11834	mais	O
11834	également	O
11834	à	O
11834	l'	O
11834	ouvrier	O
11834	,	O
11834	qui	O
11834	a	O
11834	le	O
11834	devoir	O
11834	,	O
11834	s'	O
11834	il	O
11834	estime	O
11834	que	O
11834	le	O
11834	chômage	O
11834	a	O
11834	pris	O
11834	fin	O
11834	,	O
11834	de	O
11834	mettre	O
11834	le	O
11834	patron	O
11834	en	O
11834	demeure	O
11834	de	O
11834	reprendre	O
11834	le	O
11834	cours	O
11834	du	O
11834	contrat	O
11834	de	O
11834	louage	O
11834	que	O
11834	si	O
11834	l'	O
11834	ouvrier	O
11834	a	O
11834	intérêt	O
11834	à	O
11834	s'	O
11834	assurer	O
11834	au	O
11834	plus	O
11834	tôt	O
11834	du	O
11834	travail	O
11834	,	O
11834	pour	O
11834	faire	O
11834	face	O
11834	à	O
11834	ses	O
11834	besoins	O
11834	journaliers	O
11834	et	O
11834	à	O
11834	ceux	O
11834	de	O
11834	sa	O
11834	famille	O
11834	,	O
11834	le	O
11834	patron	O
11834	,	O
11834	de	O
11834	son	O
11834	côté	O
11834	,	O
11834	a	O
11834	un	O
11834	intérêt	O
11834	évident	O
11834	a	O
11834	voir	O
11834	se	O
11834	rouvrir	O
11834	ses	O
11834	ateliers	O
11834	dont	O
11834	la	O
11834	fermeture	O
11834	peut	O
11834	momentanément	O
11834	arrêter	O
11834	l'	O
11834	essor	O
11834	donné	O
11834	a	O
11834	son	O
11834	industrie	O
11834	et	O
11834	en	O
11834	compromettre	O
11834	le	O
11834	développement	O
11834	Que	O
11834	,	O
11834	connaissant	O
11834	l'	O
11834	existence	O
11834	de	O
11834	la	O
11834	force	O
11834	majeure	O
11834	et	O
11834	la	O
11834	cause	O
11834	du	O
11834	chômage	O
11834	,	O
11834	l'	O
11834	ouvrier	O
11834	demandeur	O
11834	devait	O
11834	se	O
11834	renseigner	O
11834	sur	O
11834	la	O
11834	situation	O
11834	,	O
11834	s'	O
11834	enquérir	O
11834	l'	O
11834	usine	O
11834	même	O
11834	de	O
11834	fépoque	O
11834	probable	O
11834	de	O
11834	la	O
11834	reprise	O
11834	du	O
11834	travail	O
11834	et	O
11834	,	O
11834	s'	O
11834	il	O
11834	estimait	O
11834	que	O
11834	de	O
11834	Dion	I-ORG
11834	et	I-ORG
11834	Bouton	I-ORG
11834	prolongeaient	O
11834	la	O
11834	rentrée	O
11834	des	O
11834	ateliers	O
11834	au	O
11834	delà	O
11834	du	O
11834	temps	O
11834	normal	O
11834	,	O
11834	faire	O
11834	auprès	O
11834	d'	O
11834	eux	O
11834	toutes	O
11834	démarches	O
11834	utiles	O
11834	,	O
11834	soit	O
11834	par	O
11834	voie	O
11834	amiable	O
11834	,	O
11834	soit	O
11834	à	O
11834	la	O
11834	rigueur	O
11834	par	O
11834	voie	O
11834	judiciaire	O
11834	,	O
11834	pour	O
11834	les	O
11834	mettre	O
11834	en	O
11834	demeure	O
11834	de	O
11834	faire	O
11834	connaître	O
11834	leur	O
11834	inteution	O
11834	pour	O
11834	la	O
11834	fixation	O
11834	de	O
11834	la	O
11834	date	O
11834	de	O
11834	la	O
11834	reprise	O
11834	du	O
11834	travail	O
11834	.	O
11835	Le	O
11835	jugement	O
11835	ensuite	O
11835	fait	O
11835	une	O
11835	'	O
11835	:	O
11835	stinction	O
11835	entre	O
11835	les	O
11835	ouvriers	O
11835	que	O
11835	MM	O
11835	.	O
11836	de	O
11836	Dion-Bouton	I-ORG
11836	ont	O
11836	reconvoqués	O
11836	au	O
11836	travail	O
11836	et	O
11836	qui	O
11836	ne	O
11836	sont	O
11836	pas	O
11836	revenus	O
11836	,	O
11836	et	O
11836	ceux	O
11836	qu'	O
11836	ils	O
11836	n'	O
11836	ont	O
11836	pas	O
11836	convoqués	O
11836	.	O
11837	Le	O
11837	tribunal	O
11837	déboute	O
11837	les	O
11837	premiers	O
11837	.	O
11838	Pour	O
11838	les	O
11838	seconds	O
11838	,	O
11838	il	O
11838	déboute	O
11838	également	O
11838	tous	O
11838	ceux	O
11838	qui	O
11838	ont	O
11838	quitté	O
11838	l'	O
11838	usine	O
11838	le	O
11838	4	O
11838	mai	O
11838	,	O
11838	après	O
11838	avoir	O
11838	excité	O
11838	leurs	O
11838	camarades	O
11838	à	O
11838	cesser	O
11838	le	O
11838	travail	O
11838	ou	O
11838	qui	O
11838	se	O
11838	sont	O
11838	livrés	O
11838	a	O
11838	des	O
11838	violences	O
11838	.	O
11839	A	O
11839	l'	O
11839	égard	O
11839	des	O
11839	autres	O
11839	,	O
11839	sans	O
11839	leur	O
11839	reconnaître	O
11839	le	O
11839	droit	O
11839	à	O
11839	une	O
11839	indemnité	O
11839	de	O
11839	chômage	O
11839	,	O
11839	il	O
11839	leur	O
11839	alloue	O
11839	une	O
11839	semaine	O
11839	de	O
11839	salaires	O
11839	à	O
11839	titre	O
11839	d'	O
11839	indemnité	O
11839	de	O
11839	brusque	O
11839	congédiement	O
11839	.	O
11840	DANS	O
11840	L'	O
11840	ARMÉE	O
11840	LES	O
11840	CLASSEMENTS	O
11840	POUR	O
11840	EMPLOIS	O
11840	Nous	O
11840	relevons	O
11840	les	O
11840	noms	O
11840	suivants	O
11840	sur	O
11840	la	O
11840	liste	O
11840	de	O
11840	classement	O
11840	pour	O
11840	les	O
11840	emplois	O
11840	réservés	O
11840	aux	O
11840	militaires	O
11840	non	O
11840	gradés	O
11840	comptant	O
11840	au	O
11840	moins	O
11840	quaire	O
11840	ans	O
11840	de	O
11840	service	O
11840	(	O
11840	pour	O
11840	les	O
11840	emplois	O
11840	réservés	O
11840	aux	O
11840	gradés	O
11840	,	O
11840	voir	O
11840	1	O
11840	'	O
11840	«	O
11840	UuestEclair	I-ORG
11840	Il	O
11840	d'	O
11840	hier	O
11840	)	O
11840	Pour	O
11840	garde	O
11840	domanial	O
11840	des	O
11840	eaux	O
11840	et	O
11840	forêts	O
11840	n°	O
11840	29	O
11840	,	O
11840	Thibault	I-PERS
11840	,	O
11840	ex-sergent	O
11840	au	O
11840	6°	O
11840	inf	O
11840	.	O
11841	colon	O
11841	.	O
11842	;	O
11842	32	O
11842	,	O
11842	Keller	I-PERS
11842	,	O
11842	caporal	O
11842	au	O
11842	5«	O
11842	inf	O
11842	.	O
11843	colon	O
11843	.	O
11844	;	O
11844	33	O
11844	,	O
11844	Clément	I-PERS
11844	,	O
11844	ex-soldat	O
11844	au	O
11844	1er	O
11844	inf	O
11844	.	O
11845	colon	O
11845	.	O
11846	Pour	O
11846	surveillant	O
11846	militaire	O
11846	de	O
11846	3*	O
11846	classe	O
11846	des	O
11846	pénitentiers	O
11846	coloniaux	O
11846	n°	O
11846	1	O
11846	,	O
11846	Charreaud	I-PERS
11846	,	O
11846	ex-	O
11846	soldat	O
11846	au	O
11846	1-	O
11846	inf	O
11846	.	O
11847	colon	O
11847	.	O
11848	(	O
11848	à	O
11848	Cherbourg	I-LIEU
11848	)	O
11848	9	O
11848	,	O
11848	Menguy	I-PERS
11848	,	O
11848	ex-soldat	O
11848	au	O
11848	62*	O
11848	inf	O
11848	.	O
11849	(	O
11849	à	O
11849	Ploumo	I-LIEU
11849	.	O
11850	gueur	O
11850	)	O
11850	.	O
11851	Pour	O
11851	préposé	O
11851	des	O
11851	douanes	O
11851	n°	O
11851	7	O
11851	,	O
11851	Rivalan	I-PERS
11851	,	O
11851	ex-caporal	O
11851	au	O
11851	6*	O
11851	inf	O
11851	.	O
11852	colon	O
11852	.	O
11853	;	O
11853	13	O
11853	,	O
11853	Plantard	I-PERS
11853	.	O
11854	ex-soldat	O
11854	au	O
11854	2*	O
11854	inf	O
11854	.	O
11855	colon	O
11855	,	O
11855	(	O
11855	à	O
11855	Nantes	I-LIEU
11855	)	O
11855	15	O
11855	Carme	I-PERS
11855	,	O
11855	soldat	O
11855	au	O
11855	2*	O
11855	art	O
11855	.	O
11856	colon	O
11856	.	O
11857	Pour	O
11857	ouvrier	O
11857	titulaire	O
11857	des	O
11857	manufactures	O
11857	de	O
11857	l'	O
11857	Etat	I-ORG
11857	n»	O
11857	10	O
11857	,	O
11857	Lelanne	I-PERS
11857	,	O
11857	caporal	O
11857	clairon	O
11857	au	O
11857	1	O
11857	""""	O
11857	inf	O
11857	.	O
11858	colon	O
11858	.	O
11859	;	O
11859	11	O
11859	,	O
11859	Gobin	I-PERS
11859	,	O
11859	ex-mar	O
11859	.	O
11860	des	O
11860	los	O
11860	au	O
11860	180	O
11860	bat	O
11860	.	O
11861	art	O
11861	.	O
11862	à	O
11862	pied	O
11862	(	O
11862	à	O
11862	Nantes	I-LIEU
11862	)	O
11862	14	O
11862	,	O
11862	Chauvet	I-PERS
11862	,	O
11862	ex-brigadier	O
11862	trompette	O
11862	au	O
11862	11*	O
11862	escadron	O
11862	du	O
11862	train	O
11862	(	O
11862	à	O
11862	Nantes	I-LIEU
11862	)	O
11862	19	O
11862	,	O
11862	Guermégou	I-PERS
11862	,	O
11862	ex-soldat	O
11862	au	O
11862	84	O
11862	inf	O
11862	.	O
11863	colon	O
11863	.	O
11864	(	O
11864	à	O
11864	Saint-Martin	I-LIEU
11864	des	I-LIEU
11864	Champs	I-LIEU
11864	)	O
11864	;	O
11864	21	O
11864	,	O
11864	Leblais	I-PERS
11864	,	O
11864	ex-soldat	O
11864	au	O
11864	650	O
11864	inf	O
11864	.	O
11865	(	O
11865	a	O
11865	Nantes	I-LIEU
11865	)	O
11865	24	O
11865	,	O
11865	Therby	I-PERS
11865	,	O
11865	ex-soldat	O
11865	au	O
11865	2«	O
11865	art	O
11865	.	O
11866	colon	O
11866	.	O
11867	27	O
11867	,	O
11867	Hostyn	I-PERS
11867	,	O
11867	ex-soldat	O
11867	au	O
11867	le	O
11867	'	O
11867	art	O
11867	.	O
11868	col	O
11868	.	O
11869	;	O
11869	28	O
11869	,	O
11869	Bonhomme	O
11869	,	O
11869	ex-sold	O
11869	.	O
11870	au	O
11870	5	O
11870	'	O
11870	inf	O
11870	.	O
11871	colon	O
11871	.	O
11872	(	O
11872	à	O
11872	Morlaix	I-LIEU
11872	)	O
11872	29	O
11872	,	O
11872	Le	O
11872	Roux	O
11872	,	O
11872	ex-soldat	O
11872	au	O
11872	2*	O
11872	inf	O
11872	.	O
11873	colon	O
11873	.	O
11874	(	O
11874	a	O
11874	Morlaix	I-LIEU
11874	)	O
11874	30	O
11874	,	O
11874	Guillou	I-PERS
11874	,	O
11874	exsoldat	O
11874	au	O
11874	21	O
11874	'	O
11874	inf	O
11874	.	O
11875	colon	O
11875	,	O
11875	(	O
11875	à	O
11875	Moriaix	I-LIEU
11875	)	O
11875	32	O
11875	,	O
11875	Corzic	I-PERS
11875	,	O
11875	ex-soldat	O
11875	au	O
11875	6	O
11875	'	O
11875	inf	O
11875	.	O
11876	colon	O
11876	.	O
11877	(	O
11877	à	O
11877	Moriaix	I-LIEU
11877	)	O
11877	34	O
11877	,	O
11877	Desplnoy	I-PERS
11877	,	O
11877	ex-soldat	O
11877	au	O
11877	2	O
11877	'	O
11877	arL	O
11877	colon	O
11877	.	O
11878	35	O
11878	,	O
11878	Berthé	I-PERS
11878	,	O
11878	soldat	O
11878	au	O
11878	lw	O
11878	inf	O
11878	.	O
11879	colon	O
11879	.	O
11880	Pour	O
11880	employé	O
11880	du	O
11880	personnel	O
11880	subalterne	O
11880	permanent	O
11880	du	O
11880	ministère	O
11880	de	O
11880	la	O
11880	guerre	O
11880	ne	O
11880	2	O
11880	,	O
